,readable,energies
750,"('[0.6567623615264893 0.3403298854827881 0.38555625081062317 0.6984707117080688]', 'tensor([[ 0.1622,  0.1290,  0.4000,  0.2866,  0.0044,  0.0178, -0.5406]])')",1.316632866859436
751,"('[0.3345356285572052 0.2941845655441284 0.6542888879776001 0.2669643461704254]', 'tensor([[ 0.1068,  0.1249,  0.4166,  0.3323,  0.0058,  0.0135, -0.2750]])')",1.5052931308746338
752,"('[0.6756106019020081 0.6956642270088196 0.31494811177253723 0.417013943195343]', 'tensor([[ 0.1096,  0.1003,  0.3951,  0.3729,  0.0044,  0.0177, -0.5516]])')",1.2181934118270874
753,"('[0.6594416499137878 0.3471159040927887 0.4091815650463104 0.6035686731338501]', 'tensor([[ 0.1494,  0.1248,  0.4092,  0.2937,  0.0045,  0.0184, -0.5097]])')",1.344167709350586
754,"('[0.6452175974845886 0.6845996379852295 0.6100763082504272 0.3789110779762268]', 'tensor([[ 0.0988,  0.1047,  0.4056,  0.3697,  0.0050,  0.0161, -0.6594]])')",1.1106829643249512
755,"('[0.7303295135498047 0.3638531565666199 0.30493441224098206 0.5034070611000061]', 'tensor([[ 0.1372,  0.1158,  0.4226,  0.2993,  0.0043,  0.0208, -0.4513]])')",1.3977744579315186
756,"('[0.7202157378196716 0.32211652398109436 0.3931933641433716 0.47522658109664917]', 'tensor([[ 0.1330,  0.1179,  0.4313,  0.2926,  0.0045,  0.0207, -0.4554]])')",1.347542643547058
757,"('[0.350361704826355 0.3984038531780243 0.3290419280529022 0.42394202947616577]', 'tensor([[ 0.1364,  0.1221,  0.3778,  0.3451,  0.0049,  0.0137, -0.2509]])')",1.5243127346038818
758,"('[0.657783567905426 0.27632126212120056 0.2592339813709259 0.640453040599823]', 'tensor([[ 0.1655,  0.1280,  0.4067,  0.2761,  0.0041,  0.0195, -0.4169]])')",1.3998184204101562
759,"('[0.6436647772789001 0.6846725940704346 0.29542434215545654 0.3293595612049103]', 'tensor([[ 0.0995,  0.0963,  0.3992,  0.3826,  0.0045,  0.0179, -0.4766]])')",1.2910984754562378
760,"('[0.6481690406799316 0.7189857959747314 0.5440149307250977 0.3568279445171356]', 'tensor([[ 0.0961,  0.1014,  0.4030,  0.3783,  0.0049,  0.0164, -0.6340]])')",1.1343106031417847
761,"('[0.636579155921936 0.6366199254989624 0.678421139717102 0.6638306379318237]', 'tensor([[ 0.1322,  0.1195,  0.3886,  0.3403,  0.0049,  0.0146, -0.8077]])')",0.9686064720153809
762,"('[0.6704825162887573 0.6844238042831421 0.6854029297828674 0.5923126339912415]', 'tensor([[ 0.1214,  0.1144,  0.3941,  0.3500,  0.0049,  0.0151, -0.8163]])')",0.9579535722732544
763,"('[0.3437343239784241 0.6305219531059265 0.3711300492286682 0.6749486327171326]', 'tensor([[ 0.1524,  0.1238,  0.3429,  0.3654,  0.0046,  0.0109, -0.5102]])')",1.2666558027267456
764,"('[0.6265525221824646 0.3440750241279602 0.6589373350143433 0.6614223718643188]', 'tensor([[ 0.1481,  0.1311,  0.4086,  0.2911,  0.0049,  0.0162, -0.6455]])')",1.2061903476715088
765,"('[0.588206946849823 0.30990636348724365 0.2870718836784363 0.3112400472164154]', 'tensor([[ 0.1176,  0.1117,  0.4317,  0.3138,  0.0046,  0.0206, -0.2482]])')",1.5422101020812988
766,"('[0.3506937026977539 0.6165637969970703 0.3708084225654602 0.6565394997596741]', 'tensor([[ 0.1509,  0.1234,  0.3457,  0.3641,  0.0047,  0.0112, -0.4973]])')",1.2789884805679321
767,"('[0.5915500521659851 0.6304065585136414 0.6601402759552002 0.4144706726074219]', 'tensor([[ 0.1054,  0.1102,  0.4027,  0.3612,  0.0051,  0.0152, -0.6483]])')",1.1234195232391357
768,"('[0.6995411515235901 0.2995752990245819 0.4929714798927307 0.7154597043991089]', 'tensor([[ 0.1608,  0.1314,  0.4104,  0.2747,  0.0045,  0.0182, -0.6038]])')",1.2026351690292358
769,"('[0.35428735613822937 0.3222615122795105 0.551722526550293 0.6303907632827759]', 'tensor([[ 0.1597,  0.1383,  0.3767,  0.3080,  0.0051,  0.0122, -0.4293]])')",1.3695639371871948
770,"('[0.6388866305351257 0.3730607330799103 0.33413636684417725 0.31714966893196106]', 'tensor([[ 0.1117,  0.1085,  0.4318,  0.3229,  0.0046,  0.0205, -0.3316]])')",1.4469718933105469
771,"('[0.7232834696769714 0.3546198308467865 0.3355567753314972 0.25586575269699097]', 'tensor([[ 0.1003,  0.1033,  0.4523,  0.3166,  0.0046,  0.0229, -0.3347]])')",1.4943106174468994
772,"('[0.6991574764251709 0.359845906496048 0.37614911794662476 0.6793150901794434]', 'tensor([[ 0.1575,  0.1259,  0.4047,  0.2890,  0.0043,  0.0186, -0.5572]])')",1.2989028692245483
773,"('[0.485566645860672 0.5837530493736267 0.5083041191101074 0.5646387934684753]', 'tensor([[ 0.1329,  0.1190,  0.3769,  0.3526,  0.0049,  0.0136, -0.5711]])')",1.2027344703674316
774,"('[0.708522617816925 0.3736671507358551 0.3887721300125122 0.5257161855697632]', 'tensor([[ 0.1371,  0.1184,  0.4194,  0.3010,  0.0045,  0.0197, -0.4983]])')",1.338638424873352
775,"('[0.7524247169494629 0.7089437246322632 0.5760207176208496 0.4135521650314331]', 'tensor([[ 0.1007,  0.1027,  0.4110,  0.3632,  0.0048,  0.0176, -0.7255]])')",1.046259880065918
776,"('[0.4596117436885834 0.3313511610031128 0.36548709869384766 0.3812938928604126]', 'tensor([[ 0.1289,  0.1203,  0.4060,  0.3233,  0.0049,  0.0166, -0.2689]])')",1.5126912593841553
777,"('[0.3620067536830902 0.49036845564842224 0.6063230633735657 0.37926769256591797]', 'tensor([[ 0.1143,  0.1193,  0.3882,  0.3603,  0.0054,  0.0124, -0.4190]])')",1.3524439334869385
778,"('[0.5000656247138977 0.318112313747406 0.6390805840492249 0.6942620277404785]', 'tensor([[ 0.1584,  0.1371,  0.3930,  0.2923,  0.0050,  0.0142, -0.5758]])')",1.246551275253296
779,"('[0.611822247505188 0.38533276319503784 0.41904163360595703 0.3446607291698456]', 'tensor([[ 0.1133,  0.1119,  0.4264,  0.3244,  0.0048,  0.0191, -0.3804]])')",1.3978831768035889
780,"('[0.5501020550727844 0.32225558161735535 0.5996224284172058 0.6598443388938904]', 'tensor([[ 0.1540,  0.1337,  0.4000,  0.2920,  0.0049,  0.0154, -0.5659]])')",1.2736420631408691
781,"('[0.3834053575992584 0.45703014731407166 0.5979607701301575 0.584102988243103]', 'tensor([[ 0.1425,  0.1292,  0.3760,  0.3351,  0.0052,  0.0121, -0.5112]])')",1.2654764652252197
782,"('[0.3679471015930176 0.6822429299354553 0.596653401851654 0.3198474943637848]', 'tensor([[ 0.0974,  0.1082,  0.3785,  0.3987,  0.0054,  0.0118, -0.4833]])')",1.2813222408294678
783,"('[0.6868185997009277 0.5946685075759888 0.5904116034507751 0.3914763927459717]', 'tensor([[ 0.1035,  0.1071,  0.4157,  0.3513,  0.0050,  0.0174, -0.6317]])')",1.1425440311431885
784,"('[0.6927860975265503 0.7431398630142212 0.3461328148841858 0.44087111949920654]', 'tensor([[ 0.1094,  0.1001,  0.3925,  0.3761,  0.0044,  0.0173, -0.6115]])')",1.157800555229187
785,"('[0.4453752636909485 0.43854421377182007 0.3552224338054657 0.34360963106155396]', 'tensor([[ 0.1174,  0.1132,  0.3968,  0.3519,  0.0049,  0.0158, -0.2914]])')",1.48237144947052
786,"('[0.6700378656387329 0.610080361366272 0.4196752607822418 0.5876030921936035]', 'tensor([[ 0.1318,  0.1132,  0.3909,  0.3430,  0.0045,  0.0167, -0.6437]])')",1.1327717304229736
787,"('[0.5552274584770203 0.37052109837532043 0.4512051045894623 0.5251317620277405]', 'tensor([[ 0.1400,  0.1238,  0.4034,  0.3113,  0.0048,  0.0167, -0.4510]])')",1.341870665550232
788,"('[0.3706321120262146 0.6446917653083801 0.5792324542999268 0.394636332988739]', 'tensor([[ 0.1095,  0.1129,  0.3749,  0.3856,  0.0053,  0.0118, -0.4946]])')",1.272735834121704
789,"('[0.7354528307914734 0.3213497996330261 0.35156384110450745 0.519456684589386]', 'tensor([[ 0.1400,  0.1190,  0.4273,  0.2885,  0.0044,  0.0209, -0.4639]])')",1.338525652885437
790,"('[0.337497740983963 0.34949901700019836 0.3248434364795685 0.5052455067634583]', 'tensor([[ 0.1524,  0.1293,  0.3723,  0.3279,  0.0048,  0.0133, -0.2585]])')",1.520218014717102
791,"('[0.415941447019577 0.6099423766136169 0.3048616051673889 0.31604135036468506]', 'tensor([[ 0.1065,  0.1041,  0.3778,  0.3925,  0.0048,  0.0144, -0.3234]])')",1.4426666498184204
792,"('[0.6824907064437866 0.5804272890090942 0.2988894283771515 0.6324111223220825]', 'tensor([[ 0.1421,  0.1142,  0.3866,  0.3355,  0.0042,  0.0174, -0.5971]])')",1.1814563274383545
793,"('[0.3560936152935028 0.3195497989654541 0.3607104420661926 0.6558194160461426]', 'tensor([[ 0.1720,  0.1376,  0.3659,  0.3069,  0.0047,  0.0129, -0.3461]])')",1.4458043575286865
794,"('[0.3369738459587097 0.35511142015457153 0.30249738693237305 0.29643094539642334]', 'tensor([[ 0.1205,  0.1172,  0.3919,  0.3506,  0.0050,  0.0148, -0.1455]])')",1.628255844116211
795,"('[0.29142963886260986 0.6491051316261292 0.3244786858558655 0.6929931044578552]', 'tensor([[ 0.1569,  0.1246,  0.3316,  0.3723,  0.0046,  0.0100, -0.4790]])')",1.2991869449615479
796,"('[0.28740546107292175 0.6697024703025818 0.6065371632575989 0.6405782103538513]', 'tensor([[ 0.1398,  0.1250,  0.3473,  0.3735,  0.0051,  0.0092, -0.6021]])')",1.1723072528839111
797,"('[0.6055917143821716 0.4221258759498596 0.6129323840141296 0.6752931475639343]', 'tensor([[ 0.1474,  0.1283,  0.3975,  0.3064,  0.0049,  0.0155, -0.6580]])')",1.1447713375091553
798,"('[0.7319115400314331 0.654144823551178 0.3507938086986542 0.3714095950126648]', 'tensor([[ 0.1031,  0.0988,  0.4101,  0.3644,  0.0045,  0.0191, -0.5541]])')",1.2175142765045166
799,"('[0.6670915484428406 0.35098209977149963 0.6495468616485596 0.3137468695640564]', 'tensor([[ 0.1022,  0.1142,  0.4464,  0.3126,  0.0053,  0.0192, -0.4907]])')",1.3416205644607544
800,"('[0.33064544200897217 0.33453309535980225 0.3688717186450958 0.6452340483665466]', 'tensor([[ 0.1702,  0.1373,  0.3625,  0.3129,  0.0047,  0.0123, -0.3396]])')",1.4440490007400513
801,"('[0.7004988193511963 0.585039496421814 0.636252760887146 0.3675554096698761]', 'tensor([[ 0.0994,  0.1068,  0.4215,  0.3497,  0.0050,  0.0176, -0.6447]])')",1.1296244859695435
802,"('[0.7380245327949524 0.3382578194141388 0.5622113943099976 0.3440973162651062]', 'tensor([[ 0.1078,  0.1129,  0.4505,  0.3030,  0.0050,  0.0209, -0.4913]])')",1.2939281463623047
803,"('[0.5932564735412598 0.34823623299598694 0.3248959481716156 0.6554275751113892]', 'tensor([[ 0.1616,  0.1280,  0.3933,  0.2955,  0.0043,  0.0173, -0.4609]])')",1.3413214683532715
804,"('[0.6612951159477234 0.4189302623271942 0.6770361661911011 0.640526294708252]', 'tensor([[ 0.1399,  0.1263,  0.4086,  0.3040,  0.0049,  0.0163, -0.6989]])')",1.0980466604232788
805,"('[0.31718912720680237 0.2902207374572754 0.6452336311340332 0.5541150569915771]', 'tensor([[ 0.1498,  0.1390,  0.3851,  0.3090,  0.0054,  0.0117, -0.4034]])')",1.4034372568130493
806,"('[0.6455649733543396 0.26252514123916626 0.5742940902709961 0.4514566659927368]', 'tensor([[ 0.1292,  0.1244,  0.4364,  0.2860,  0.0050,  0.0190, -0.4669]])')",1.3104703426361084
807,"('[0.6392791271209717 0.6355268359184265 0.33845365047454834 0.32224103808403015]', 'tensor([[ 0.0996,  0.0986,  0.4051,  0.3740,  0.0046,  0.0181, -0.4678]])')",1.3015273809432983
808,"('[0.3792911767959595 0.6204434037208557 0.3400516211986542 0.2934413254261017]', 'tensor([[ 0.1025,  0.1041,  0.3756,  0.3993,  0.0049,  0.0135, -0.3166]])')",1.4480053186416626
809,"('[0.49283236265182495 0.6735572814941406 0.35295307636260986 0.36490219831466675]', 'tensor([[ 0.1072,  0.1033,  0.3807,  0.3892,  0.0047,  0.0149, -0.4421]])')",1.3245829343795776
810,"('[0.6222066879272461 0.2934258282184601 0.332815945148468 0.5995107293128967]', 'tensor([[ 0.1571,  0.1273,  0.4073,  0.2852,  0.0044,  0.0186, -0.4240]])')",1.413912057876587
811,"('[0.6218485832214355 0.3816702365875244 0.3419945240020752 0.692088782787323]', 'tensor([[ 0.1618,  0.1273,  0.3914,  0.2979,  0.0043,  0.0172, -0.5188]])')",1.2838306427001953
812,"('[0.6400905847549438 0.4892467260360718 0.3725385367870331 0.30208566784858704]', 'tensor([[ 0.1023,  0.1036,  0.4223,  0.3479,  0.0047,  0.0193, -0.4020]])')",1.3731008768081665
813,"('[0.3501827120780945 0.6691866517066956 0.3553331196308136 0.5947790741920471]', 'tensor([[ 0.1411,  0.1183,  0.3459,  0.3788,  0.0047,  0.0112, -0.4847]])')",1.2888418436050415
814,"('[0.286199152469635 0.2871271073818207 0.6002564430236816 0.4346408545970917]', 'tensor([[ 0.1367,  0.1346,  0.3905,  0.3208,  0.0056,  0.0118, -0.3041]])')",1.4798142910003662
815,"('[0.6917662620544434 0.6339975595474243 0.6315373778343201 0.4099292457103729]', 'tensor([[ 0.1032,  0.1072,  0.4126,  0.3552,  0.0050,  0.0169, -0.6836]])')",1.0899087190628052
816,"('[0.6079730987548828 0.5762659311294556 0.27123966813087463 0.673640787601471]', 'tensor([[ 0.1505,  0.1177,  0.3740,  0.3376,  0.0042,  0.0161, -0.5646]])')",1.2134748697280884
817,"('[0.39552605152130127 0.6086328625679016 0.3319365382194519 0.27773240208625793]', 'tensor([[ 0.1004,  0.1030,  0.3799,  0.3977,  0.0049,  0.0141, -0.3069]])')",1.457964539527893
818,"('[0.5034410953521729 0.37616029381752014 0.5875465273857117 0.5910069346427917]', 'tensor([[ 0.1446,  0.1296,  0.3957,  0.3105,  0.0050,  0.0147, -0.5291]])')",1.270207166671753
819,"('[0.364126592874527 0.6288960576057434 0.3642406463623047 0.5540417432785034]', 'tensor([[ 0.1377,  0.1179,  0.3534,  0.3744,  0.0047,  0.0118, -0.4557]])')",1.3172085285186768
820,"('[0.3378579616546631 0.592563807964325 0.330678254365921 0.6050758361816406]', 'tensor([[ 0.1483,  0.1221,  0.3470,  0.3666,  0.0046,  0.0114, -0.4331]])')",1.342483639717102
821,"('[0.5448154807090759 0.4715448021888733 0.5909428596496582 0.2673128843307495]', 'tensor([[ 0.0946,  0.1091,  0.4229,  0.3514,  0.0053,  0.0167, -0.4373]])')",1.3364617824554443
822,"('[0.31375986337661743 0.60072261095047 0.5670316815376282 0.6357865333557129]', 'tensor([[ 0.1435,  0.1266,  0.3529,  0.3618,  0.0051,  0.0101, -0.5587]])')",1.2165225744247437
823,"('[0.4876278042793274 0.2655043601989746 0.34483107924461365 0.3599218726158142]', 'tensor([[ 0.1298,  0.1213,  0.4188,  0.3072,  0.0048,  0.0181, -0.2289]])')",1.5689990520477295
824,"('[0.7229946851730347 0.611967146396637 0.29319706559181213 0.42582646012306213]', 'tensor([[ 0.1140,  0.1021,  0.4059,  0.3545,  0.0043,  0.0192, -0.5270]])')",1.2471104860305786
825,"('[0.4339897930622101 0.2893275022506714 0.32716813683509827 0.45281273126602173]', 'tensor([[ 0.1452,  0.1266,  0.3973,  0.3100,  0.0047,  0.0162, -0.2516]])')",1.54445481300354
826,"('[0.4605690836906433 0.2703250050544739 0.34940508008003235 0.6927651166915894]', 'tensor([[ 0.1764,  0.1382,  0.3803,  0.2855,  0.0045,  0.0151, -0.3865]])')",1.4425243139266968
827,"('[0.41702479124069214 0.6939379572868347 0.5950592756271362 0.5674738883972168]', 'tensor([[ 0.1270,  0.1177,  0.3651,  0.3735,  0.0051,  0.0116, -0.6367]])')",1.1340292692184448
828,"('[0.4068329334259033 0.6941980123519897 0.3621490001678467 0.6500447988510132]', 'tensor([[ 0.1441,  0.1184,  0.3482,  0.3729,  0.0046,  0.0118, -0.5566]])')",1.2176218032836914
829,"('[0.7018558979034424 0.3377363085746765 0.32608217000961304 0.671064555644989]', 'tensor([[ 0.1600,  0.1259,  0.4059,  0.2848,  0.0042,  0.0191, -0.5184]])')",1.3224071264266968
830,"('[0.4696666896343231 0.34799203276634216 0.35862526297569275 0.6416126489639282]', 'tensor([[ 0.1633,  0.1317,  0.3801,  0.3053,  0.0046,  0.0150, -0.4089]])')",1.3884379863739014
831,"('[0.4248427152633667 0.3645371198654175 0.3142126798629761 0.36255332827568054]', 'tensor([[ 0.1271,  0.1178,  0.3975,  0.3368,  0.0048,  0.0161, -0.2331]])')",1.5436294078826904
832,"('[0.43977829813957214 0.6424883604049683 0.5512232780456543 0.5228099226951599]', 'tensor([[ 0.1249,  0.1166,  0.3724,  0.3685,  0.0050,  0.0126, -0.5781]])')",1.1926171779632568
833,"('[0.42089343070983887 0.33385899662971497 0.6042196750640869 0.5851882100105286]', 'tensor([[ 0.1487,  0.1341,  0.3903,  0.3083,  0.0052,  0.0134, -0.4721]])')",1.3337327241897583
834,"('[0.4235857129096985 0.6114773154258728 0.29382428526878357 0.7223321199417114]', 'tensor([[ 0.1592,  0.1235,  0.3470,  0.3535,  0.0044,  0.0124, -0.5256]])')",1.2522438764572144
835,"('[0.6964957118034363 0.6820879578590393 0.26151448488235474 0.3892747759819031]', 'tensor([[ 0.1075,  0.0978,  0.3991,  0.3727,  0.0043,  0.0186, -0.5147]])')",1.25514554977417
836,"('[0.6096686124801636 0.43025365471839905 0.5047551989555359 0.28217023611068726]', 'tensor([[ 0.0992,  0.1083,  0.4309,  0.3380,  0.0050,  0.0186, -0.4134]])')",1.3622337579727173
837,"('[0.3273782730102539 0.7034016251564026 0.2790359854698181 0.6366369724273682]', 'tensor([[ 0.1476,  0.1183,  0.3344,  0.3845,  0.0045,  0.0107, -0.4732]])')",1.3068357706069946
838,"('[0.6102136373519897 0.34974753856658936 0.4624234735965729 0.552291989326477]', 'tensor([[ 0.1425,  0.1245,  0.4098,  0.3009,  0.0047,  0.0176, -0.4873]])')",1.3202751874923706
839,"('[0.3821503818035126 0.7215225100517273 0.3072633445262909 0.5942869782447815]', 'tensor([[ 0.1388,  0.1147,  0.3445,  0.3858,  0.0045,  0.0117, -0.5026]])')",1.270726203918457
840,"('[0.41257041692733765 0.6923536658287048 0.5339013934135437 0.2596087157726288]', 'tensor([[ 0.0888,  0.1025,  0.3856,  0.4046,  0.0053,  0.0131, -0.4492]])')",1.3140239715576172
841,"('[0.5948876738548279 0.5948438048362732 0.29305359721183777 0.3447962999343872]', 'tensor([[ 0.1070,  0.1014,  0.3995,  0.3699,  0.0045,  0.0177, -0.4138]])')",1.356499195098877
842,"('[0.6789653897285461 0.2695835530757904 0.3337703049182892 0.40245723724365234]', 'tensor([[ 0.1295,  0.1169,  0.4387,  0.2888,  0.0045,  0.0216, -0.3424]])')",1.4375613927841187
843,"('[0.6733412146568298 0.2895505726337433 0.5637564659118652 0.37772122025489807]', 'tensor([[ 0.1168,  0.1186,  0.4447,  0.2950,  0.0050,  0.0199, -0.4522]])')",1.327868103981018
844,"('[0.7908636927604675 0.30882740020751953 0.6012007594108582 0.3865569233894348]', 'tensor([[ 0.1127,  0.1154,  0.4556,  0.2900,  0.0049,  0.0214, -0.5437]])')",1.2137445211410522
845,"('[0.39700111746788025 0.3393307626247406 0.6407036781311035 0.3452761173248291]', 'tensor([[ 0.1152,  0.1243,  0.4112,  0.3297,  0.0056,  0.0141, -0.3612]])')",1.4184008836746216
846,"('[0.44840168952941895 0.3450758159160614 0.3676401972770691 0.6808900237083435]', 'tensor([[ 0.1687,  0.1343,  0.3746,  0.3034,  0.0046,  0.0143, -0.4210]])')",1.3788211345672607
847,"('[0.6408900618553162 0.5931537747383118 0.736204206943512 0.28837233781814575]', 'tensor([[ 0.0877,  0.1058,  0.4244,  0.3601,  0.0054,  0.0166, -0.6293]])')",1.1429941654205322
848,"('[0.6530026197433472 0.33216583728790283 0.5827184915542603 0.5989780426025391]', 'tensor([[ 0.1434,  0.1275,  0.4158,  0.2909,  0.0048,  0.0175, -0.5834]])')",1.2519687414169312
849,"('[0.3637358248233795 0.6234645247459412 0.34974902868270874 0.3317040503025055]', 'tensor([[ 0.1083,  0.1067,  0.3704,  0.3968,  0.0049,  0.0130, -0.3343]])')",1.43152916431427
850,"('[0.40234747529029846 0.32659512758255005 0.32316717505455017 0.3695754408836365]', 'tensor([[ 0.1312,  0.1211,  0.3977,  0.3293,  0.0049,  0.0158, -0.2108]])')",1.5671679973602295
851,"('[0.3418595492839813 0.5721109509468079 0.29337725043296814 0.3980097770690918]', 'tensor([[ 0.1233,  0.1120,  0.3628,  0.3844,  0.0048,  0.0127, -0.3027]])')",1.4666730165481567
852,"('[0.604751467704773 0.38609734177589417 0.675767183303833 0.3785887658596039]', 'tensor([[ 0.1107,  0.1180,  0.4294,  0.3194,  0.0053,  0.0172, -0.5226]])')",1.2589720487594604
853,"('[0.347637802362442 0.6612035036087036 0.6986844539642334 0.4266798794269562]', 'tensor([[ 0.1104,  0.1161,  0.3735,  0.3837,  0.0055,  0.0108, -0.5671]])')",1.200472354888916
854,"('[0.3654424250125885 0.547511637210846 0.5960850119590759 0.6113492846488953]', 'tensor([[ 0.1411,  0.1268,  0.3654,  0.3503,  0.0051,  0.0112, -0.5602]])')",1.2144442796707153
855,"('[0.7113807797431946 0.31725040078163147 0.42939698696136475 0.3337632417678833]', 'tensor([[ 0.1120,  0.1116,  0.4479,  0.3021,  0.0047,  0.0216, -0.3959]])')",1.3923072814941406
856,"('[0.480480819940567 0.6544483304023743 0.34150415658950806 0.3019849359989166]', 'tensor([[ 0.0996,  0.1007,  0.3856,  0.3941,  0.0048,  0.0152, -0.3892]])')",1.3763169050216675
857,"('[0.30837494134902954 0.3228699564933777 0.269589364528656 0.3262594938278198]', 'tensor([[ 0.1304,  0.1212,  0.3856,  0.3435,  0.0049,  0.0143, -0.1135]])')",1.6617727279663086
858,"('[0.7266391515731812 0.559699296951294 0.28916704654693604 0.6532539129257202]', 'tensor([[ 0.1447,  0.1147,  0.3911,  0.3273,  0.0041,  0.0181, -0.6144]])')",1.1659681797027588
859,"('[0.45623779296875 0.6110056042671204 0.5934820175170898 0.6115016341209412]', 'tensor([[ 0.1351,  0.1217,  0.3717,  0.3540,  0.0050,  0.0125, -0.6361]])')",1.137561559677124
860,"('[0.4494364857673645 0.25607386231422424 0.3058958649635315 0.5419602394104004]', 'tensor([[ 0.1609,  0.1321,  0.3925,  0.2937,  0.0046,  0.0162, -0.2767]])')",1.533119797706604
861,"('[0.34296882152557373 0.4341205060482025 0.37722042202949524 0.6912758350372314]', 'tensor([[ 0.1672,  0.1337,  0.3540,  0.3287,  0.0047,  0.0118, -0.4228]])')",1.3580083847045898
862,"('[0.7180269360542297 0.3102940618991852 0.5181182622909546 0.29251861572265625]', 'tensor([[ 0.1032,  0.1111,  0.4566,  0.3025,  0.0050,  0.0215, -0.4195]])')",1.351829171180725
863,"('[0.6989614367485046 0.5891129374504089 0.5382981896400452 0.6114848256111145]', 'tensor([[ 0.1312,  0.1159,  0.3976,  0.3340,  0.0047,  0.0166, -0.7189]])')",1.0589375495910645
864,"('[0.40521669387817383 0.25903746485710144 0.6799281239509583 0.5799866914749146]', 'tensor([[ 0.1505,  0.1390,  0.3981,  0.2938,  0.0054,  0.0133, -0.4621]])')",1.3713380098342896
865,"('[0.3907715380191803 0.2832036018371582 0.5774034857749939 0.35493355989456177]', 'tensor([[ 0.1222,  0.1270,  0.4127,  0.3180,  0.0055,  0.0146, -0.3032]])')",1.492177128791809
866,"('[0.4053086042404175 0.6785226464271545 0.6326646208763123 0.3405553996562958]', 'tensor([[ 0.0987,  0.1090,  0.3831,  0.3915,  0.0054,  0.0123, -0.5285]])')",1.2374080419540405
867,"('[0.4290224015712738 0.36691388487815857 0.3746223449707031 0.29036346077919006]', 'tensor([[ 0.1129,  0.1145,  0.4084,  0.3428,  0.0050,  0.0163, -0.2305]])')",1.5449355840682983
868,"('[0.35000643134117126 0.6539573669433594 0.5211859345436096 0.33977943658828735]', 'tensor([[ 0.1036,  0.1094,  0.3735,  0.3963,  0.0053,  0.0118, -0.4325]])')",1.33304762840271
869,"('[0.6847507953643799 0.36313480138778687 0.3133181035518646 0.6487805843353271]', 'tensor([[ 0.1568,  0.1241,  0.4033,  0.2927,  0.0042,  0.0189, -0.5050]])')",1.3312158584594727
870,"('[0.6075178384780884 0.6898216009140015 0.6721411347389221 0.38392892479896545]', 'tensor([[ 0.0987,  0.1066,  0.4027,  0.3716,  0.0052,  0.0152, -0.6767]])')",1.0928919315338135
871,"('[0.7103683948516846 0.6457769274711609 0.588164210319519 0.43863049149513245]', 'tensor([[ 0.1069,  0.1070,  0.4099,  0.3542,  0.0049,  0.0172, -0.6915]])')",1.082297921180725
872,"('[0.6632974743843079 0.2590281665325165 0.6395664811134338 0.5878039598464966]', 'tensor([[ 0.1440,  0.1308,  0.4263,  0.2759,  0.0050,  0.0180, -0.5748]])')",1.201248288154602
873,"('[0.7649657726287842 0.6517903208732605 0.36519303917884827 0.41075679659843445]', 'tensor([[ 0.1073,  0.1004,  0.4109,  0.3577,  0.0044,  0.0192, -0.5964]])')",1.176944375038147
874,"('[0.35376453399658203 0.4362134635448456 0.37491101026535034 0.5508050322532654]', 'tensor([[ 0.1494,  0.1270,  0.3662,  0.3400,  0.0048,  0.0126, -0.3578]])')",1.4190022945404053
875,"('[0.41839897632598877 0.35536375641822815 0.622503399848938 0.642646849155426]', 'tensor([[ 0.1536,  0.1356,  0.3841,  0.3086,  0.0051,  0.0129, -0.5195]])')",1.2813189029693604
876,"('[0.7456367611885071 0.2756703794002533 0.27175626158714294 0.5893456935882568]', 'tensor([[ 0.1550,  0.1231,  0.4234,  0.2730,  0.0041,  0.0214, -0.4412]])')",1.3372491598129272
877,"('[0.3343660533428192 0.5159834623336792 0.6079968214035034 0.6482757925987244]', 'tensor([[ 0.1478,  0.1306,  0.3616,  0.3442,  0.0051,  0.0106, -0.5533]])')",1.2230501174926758
878,"('[0.3507993817329407 0.6981425881385803 0.3797660171985626 0.4051593244075775]', 'tensor([[ 0.1145,  0.1085,  0.3588,  0.4015,  0.0049,  0.0118, -0.4169]])')",1.3503106832504272
879,"('[0.6543216705322266 0.7243368029594421 0.6841647028923035 0.6722638010978699]', 'tensor([[ 0.1286,  0.1165,  0.3843,  0.3514,  0.0049,  0.0143, -0.8675]])')",0.9064710140228271
880,"('[0.4614420533180237 0.6103050708770752 0.656660258769989 0.3229433596134186]', 'tensor([[ 0.0972,  0.1098,  0.3974,  0.3766,  0.0054,  0.0137, -0.5257]])')",1.2425469160079956
881,"('[0.44346845149993896 0.6583257913589478 0.3332366645336151 0.6852649450302124]', 'tensor([[ 0.1500,  0.1200,  0.3510,  0.3620,  0.0045,  0.0126, -0.5601]])')",1.2154031991958618
882,"('[0.6630536913871765 0.6210507154464722 0.36319848895072937 0.40871819853782654]', 'tensor([[ 0.1109,  0.1036,  0.4021,  0.3609,  0.0045,  0.0179, -0.5280]])')",1.244352102279663
883,"('[0.6083629131317139 0.652273416519165 0.33597084879875183 0.36549127101898193]', 'tensor([[ 0.1058,  0.1010,  0.3959,  0.3756,  0.0046,  0.0171, -0.4810]])')",1.288083791732788
884,"('[0.7280208468437195 0.6788690686225891 0.6166166663169861 0.42268937826156616]', 'tensor([[ 0.1026,  0.1052,  0.4113,  0.3588,  0.0049,  0.0172, -0.7231]])')",1.0496128797531128
